Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
56,60,99,10,97, ,91,81,56,47
68,2,13,5,70,23,37,36,24,67
87,14,96, ,52,73,67,80,46,94
31,62,14,43,11,38,21,51,25,25
45,55,31,1,96,16,72,35,66,57
13,15,24,34,14,28,58,72,19,67
69,44,63,27,59,8, ,24,4,42
5,83,60,37,87,18,80,48,67, 
98,34,61,31,18,13,28,58,76,31
13,46,23, ,45,94, , ,28,44
53,61,27,5,94,19,30,34,94,96
18,62, ,78,65,39,55,70,81,37
1,44,67,56,86,37,27, ,40,71
81,75,28,60,10,97,68, , ,1
47,57,80,84,81,76,61, ,37, 
 ,9,77,12,45,93,47,83,22,70
 ,30,51, ,13,73,15, ,25, 
2,8,2,84,66,39,9,0, ,93
48, ,15, ,30, ,56, , ,42
7,75,94,60,30,44,5,24,34, 
50, ,81,12,6,96, ,4,25,87
57,98,66,34,54,87,20,96,19,77
22,53,4, ,30,50,12,97,38,75
80,79,22, ,86,11,92, ,46,23
67,59,52,90,13,75, ,56,99,13
50,52,63,95, ,99,97,58,84,29
59,4,32,92,24,36,99,93,0,56
 ,56,29,44,8,16,14,88,92,43
37,52,90,72,88,8,43,56,88,59
56,80,35, , ,81, ,19, ,97
85,98,82,44,71,99,2,56,35,30
5,98,18,6,38,21,75,97,26,84
44,58,44,6,51,49,90,44,90,83
55,53, ,51,52,73,37,8,2,91
 ,28,32, ,77,70,11, , ,53
42,3,98,45,35,21,77,18,40,85
29, ,0,97, ,14,90,58,51,71
94,50,43,27,80,12,28,28, ,20
42, ,96,84,81, ,52,7,82,2
50,91,76,47,85,60,76,2,0,88
70,69,55,82,99,48,48,68,97,44
79,89,9,58,81, ,52,34,26,57
10, ,59,53,16,44,34,66,78,15
85,85,49,85,81,83,7,59,16,95
64,94,63,22,37,80, ,65,84, 
10,56,49,19,30,22,69,65,85,25
71,45,86,17,65,20,41,69,40,99
 ,22,93,61,93,82,62,46,32,32
93,12, ,89, ,29,3,52,97,34
2,49,29,31,26,3,57,30,66,59
46,33,89,76,31,46,38,19,8,43
15,93,44,42,67, ,14,49,80,41
66,14,90,19,18,1,85,47,92,0
38,19,93,17,4,42,10,70,66,58
60,38,9,4,56,5,7,47,93,74
23, ,33,38,40,92,87, ,33,48
64,43,1,94,51,14,85,43,72,91
57,99,6,45,14,78,0,48,72,51
 ,66,17,93,76,62,67,81,88,96
48,7,91,77,1,45,52,75, , 
40,79,74,85,97,90,3,84,67,40
69,65,67,25,86,12,33,30,39,64
89,30,95,3,91,8,86,75,91,96
42,5,1,84,51,77,4,33,24,63
80,76,45, ,37,17,95,20,28,55
8,46,9,82,79,73,0,71,91,88
76,43, ,64,61,98,29,77,12,60
12,95,81,78,32,37,77,4,76, 
37,91,19,45,7,58,89,25, ,67
69,76,60,50,3,34,64, ,32,81
42,54,19,40,41,12,30,93,72,87
50,71,77,32,40,87, ,42,23,23
28,81,14, ,51,84,3,52,81,71
 ,12, ,94,69,55,1,85,6,0
67,66,90,87,45,72, ,12,11,24
9,98,3,52,29,90,49,96,32,90
13,47,42,59,99,97,86, ,90,27
48,70, ,12,62,42,20,12,86,27
9,30,35, , ,7,39,69,58,8
24,16,24,23,4, , ,55,57,7
3,4,29,98,92,48,26, ,43,96
 ,33,72,15,26,14,66,42, ,72
25,6,20,8, ,51,76,95,15,35
94, , ,95,26,40,10,79,60,3
70,47,28,53,32,90,0,29,94,74
62,74,68,56,15,96,55,7,66, 
99, ,67,84,35,21,99, ,74,92
13,43,18,28,36,28,21,29,95,4
96,14,83, ,57,22,70,29,62,72
94,52,7,21,75,32,78,83,99,13
 ,36,10,72,43,26,24,19, ,99
 ,75,79,98,26,94,96,48,95,13
13,98,24,53,39,43, ,18,99,97
88,89,76,47,37,22,20,4,3,13
67,90,6,44, ,42,59,88,99,5
67,31, , ,77,15,6, ,92,18
62,4,5,93,93,27,57,92,68,2
 ,94,48,57,93,39,73,98,7,0
96,63,10,12,67,82,22,41,78,92
11,65, , ,92,66,77,46,83, 
96,6, ,53,97,68,95,48,92,91
78,68,78,8,85,81,88,31,39,62
80,13,92,82,76,12,59,99,25,62
0,36,63,53,53,39,47,9,14,25
66,45,17,63,54,54,69,43,59,36
13,46,28,0,48,34,62,41,26,23
29,34,69,32,75,40,44,49,42, 
 ,75,6,32,18,51,39,21,80,51
19,82,15,46,0,15,80,70,29,35
61,90, ,11,49,25,21,45,68,27
73,49,98,62,68,20,25,7,76,99
21,88,78,23, ,50,80,29,66,34
38,72,24,62,55,49, ,74,44, 
67,11,81,86,64, ,99,19,76,22
36, ,18,94,97,65,69,51,51,72
43, ,24,95,35,17, ,54,41,53
 ,51,57,69, ,49,85,80,59,53
66,31,13,67,20,40,44,26,90,14
81,23, ,4,46,49,41,75,59,47
85,68,0,86,92,60,97,98,10,61
77,0,56, , ,40,43,3, ,4
73,6,9,86,78,44,11,58,2,78
 ,94,23,44,50,30,4,71,90,79
30,69,41, ,64, ,42,23,69,75
72,44,90,83,42,13,98,52,55,38
58, ,0,94,32,12,14,91,29,1
83, ,5,49,41,51,29,92,10,96
89, , ,51,27,29,71,52,26,20
15,80,43,76,11,93,34,45,18,95
67,14,46,85,24,48, ,29,12,83
52,41,5, ,0,3,89,21,9,71
 ,96,89,69,42,59,30,96, ,2
77,39,99,52,33,88,55,0,18,25
79, ,5,8,9,4,57, ,39,75
28,52,13,45,65,50,1,97,36,6
43,44,45,95,59,75,79,3,37,6
12,92,88,11, ,18,67, ,17,60
35,83,7,39,56, ,63,73,71,9
99,85,98,23,70,67,10,66,95,61
86,68,17,70,29,50,13,47,89,18
46,42,74,77,39,77,77,75,88,83
25,47,70,51,65,19, ,62,31,46
11,79,62,13,14,40,85,80,45, 
5,47,52,87, ,59,38,51,7, 
21,59,10,66,72,31,67,88,62,20
61,9,95, , ,86,58,65,88,9
61,45,30,29,29,60,42,6,51, 
31,17,74,92,14,1,30,14,15,52
57,95,87,13,68, ,0,86,5,19
26,98,17,9,98, ,33,38,2, 
15,15,32,62, , ,31,64,50,53
46,8,1,78,39,99,53,28,46,84
 ,27,12, ,71,4,7,87,96,17
85,81,22,0,2,13,56,14,7,74
43,2,30,67,78,1,42,49,17,16
96,6,24,85,25,9,39,20,2,96
 ,97,16,95,97,97,42, ,95,46
82, ,92,80,61,7,46,23,35,25
21,76,40,46,14,11,79,35,24,77
65,36,75,56,0,42,4,40,38,11
83,47,6,36,99,16, , ,77,13
84,16,35, ,75,84,78,45,84,7
45,66,54,57,9,20, ,34,43, 
89,47,7,11,26,62,63,71,67,62
34,56,14,89,16,55,4,81, ,93
55,27, ,36,83,87,28,16,77,59
6,25,82, ,64, ,57,48,34,99
98,74,28,8,89, , ,52,24,44
8,71,2, ,50,91,75,87, ,73
39, ,28,8,20,1,36,6,80, 
9,98,3,60,74,2,3,31,70,43
19,48, ,57,15,79,47,62,96,92
25,64,14,5,76,92,23,72,97,65
68,77,37,48,90,95,52,90, ,95
41,8,23,37,33,30,36,24,12, 
46,43,71,1,62,57, ,57,74,23
 ,56,77,17,27,65,71,46,53,11
 ,73,37,32,39,75,20,19, ,23
51,89,42,28,76,7,38,61,25, 
19,2,16,17,24,59,67,32,52, 
41,96,57,37,96,31,82,94,1,94
42,97,77,18,60,75,81, ,39,88
3, ,94,74,11,7,13, ,11,94
53,79,31,47,32,9,44,72,7,7
17,4,96,40,89,26,90,8,87,26
42,41,48,20,21,53,11,62,11,15
37,44,48,50,8,55,12,38,11,17
 ,71,97,34,41, ,42,62,1,39
46,28,99,98,2,96,41, ,12,20
 ,61, ,4,67,59,30,25,40, 
81,16,34,3,94, ,73,36, ,19
80,31,37,2,35,90,59,87,56, 
60,81,87,69,14,43,27,8,58,1
53,98,41,3, ,25,86,85,12,11
55,80,85,41,60,86,13,66,9,32
63, ,49,14,95, ,31,59,44,14
29,44,43,83,86,47,19,77,59,64
55,51,31,99,55,61,88,0, ,84
51,89,98, ,47,7,9,31,50,72
39,63,13,6,84,99,22,16,75,40
 ,48,84,66,61,17, ,46,70,27
73,48,38,50,63,70,48, ,82,62
76,78,36,40,18,38,73,44,89,96
 ,22,81,60,53,96,67, ,61,29
67,1,44, , ,21,4,89,39,65
65,63,94,23,46,71,87,23,45, 
2,84,62,37,41,11,6, ,63, 
86,26,90, ,29,48,93,76,96,14
61,40,71,10,7,85,60,14,94,92
41,97,52,86,98,47,61, ,33,74
88,99,8,90, ,5,21,74,82,93
75,69,52,10,64,91,79,79,48,46
80,24,99,21,25,49,6,22,51,75
24,95,7,60,57,45,58,40,69, 
 ,76,94,8, ,59,17,75,70,91
39, ,45,39,63,61,41,27,89,99
38,57,59,64,2,36,83, ,28,87
41, , , ,95,25,23,83,66,51
72,70,59,22,90,71,58,8,0,33
84,81,84,69,4,77,37,52,54,39
 ,11,4,20,16, , ,88,93,7
66,62,36,24,92,38,61,13,94,90
47, ,11,8,14,42,71,34, ,74
22,5,35,44, ,39,30,13,74,57
58,88,44,2, ,39,2,21, ,56
67,15,70,61,83,8, ,67,8,57
70,86,90,72,96,68,64,86,44,33
15,37,90,70,73,66,64,54,41,66
23,8,8,58,26,81,61,99,24,50
97,42,68,16,22,47,18, ,27,92
77,62,45,18,7,47,85, ,47,43
 , ,47,12,46,94, ,75,22,93
 ,11,28,13,85,81,10,97,91,43
12,51,85,82,12,52, , ,46,64
4,37,84,10,0,28,7,32,48,48
77,52,41,95, ,60,69,85, ,33
77,67,77,46,33,27,26,42,36,73
71,91,7,5,98,27,72,81,69, 
3,86,49,27,28,1,83,51,46,8
52,35,20,10,0, , ,62,89,8
40,27,97, ,48,28,23,55,72,91
94,4,89,96,98,13,49,43,47,72
68,99,37,62,39,13,14,67,27,9
73,40,74,13,38,18, ,18,24,60
13,48, ,67,33,79, , ,66,75
 ,89,83,81,63,87,74,23,63,35
39,25,31,54, , ,59,60,38,24
33,20, ,95,98,33,19,10,50,2
98,53,45,75,66,17,53,7,80,45
87,49,4,77,3,73,66,17,54, 
21,23,65,15,9,86,6, , ,70
90,1,99,37,21, , ,55,27,9
8,34,44, ,50, ,63,42, ,43
81,62,70, ,85,89,47,5,25,73
 ,79,47,85,65,87,65,57,77,40
13, ,25,55,11,70,51,64,78, 
83,97, ,62,21,18,31,63,39,96
19,75, ,27,57,98,57, ,55,64
94,8,36,97, , ,88,32,84,97
 ,17,35,81,98,48,46,47,74,68
58, , ,56,28,55,61,71,67,95
99,30,47,14,9,55,4,45,10,70
65, , ,57,5,52,73,96,1,81
38,5,68,7,9,15, , ,6,8
76, ,29,63,11, ,55,99,39,87
15,21,13,5,19, ,27,76,64,57
88,95,24, , , ,77,92,1,18
51,85,36,98,62,76,97,57, ,30
45,10,80, ,73,36,34,16,59,5
65,98,36, ,93,48, , ,26,24
83,80, ,73,72,56,43,89,29,50
83,58,45,2,9,64,51,96,95,91
59,0, ,89,39,61,61,63,4, 
44,79,71, ,67,16,76,96,84,35
10,52,79,30,22,89,79, ,88,43
84, ,21,9,30,17,68,41,99,34
63,65, ,44,3,14, , ,77,19
75,13,55,36,21,83,91,5,79, 
24,44,70,98,69,88, ,27, ,83
45,67,50,94,14,45,84,28,27,20
 , ,91,41,83,39,54,33,88,30
50,27,16,65, ,92,61,12,9,93
53,80,54,53,54,6,89,65, ,77
13,41,78,70,69, ,10,24,13,56
55, ,61, ,12,79, ,29,9,52
30, ,0,41,57,0,44,37, ,44
17,74,19,23,49,18,20, ,38,89
60,44,17, ,55,86,50,39,35, 
58,29,25, ,74,49,47,84,73,12
64, ,50,1,7,89, ,48,34, 
66,71,98,71,81,0, ,63,46,41
15,21,85,46,59,73,47,27,22,41
5,50,85,22,27,47,60,84, ,31
15,54,59,99,99,71,28,99,65,82
41,45,7,69,70,34,13,57, ,56
 , ,74,7,14,19,50,69,62,5
23,47,93,38,89, ,46,13,89,33
42,63,51, ,49,93,21,13,41,1
89,91,37,51,94,96,21,1,48,31
27,52,41,17,74,62, ,54,47,52
54,6,53,94,52,76,5,2, ,69
25, ,88,1,9,2,59,93,49,69
92,22,72,70,83,44,39,48,95,70
99,66, ,59,79, ,24,16,69,75
64,53,16,96,20,14,97,63,72,23
72,91,30,43,97,39,78, , ,86
59,60,97,86,21,53,56,76,22, 
 ,6,85,16,39,59,53,32,92,71
90,38,39,69,42,22,58,53, ,70
15,68,10,73,78,96,93,96,28,7
32,67,59,86,72,12,12,28,67,47
6,4,34,37,90,7,45,56,71, 
44,20, ,1,34,63,15,27,69, 
7,11,31,97,91,78,11,32, ,43
 ,78,78,18,88,17,59,73, , 
7,12,77,32,13,20,8,82,57,47
8,15,85,50,47, ,54,75,79,86
 ,51,46,43,46,90, ,99,94,15
76,17,37,6,25, ,11,58,43,22
34,88,64,23, ,48,31,84,28,20
34,20,57,72,18,43,12,94,77,60
22,83,34,2,89,98,68,38,93,47
88,18,5,37,74,55,6,50,6,4
75,20,21,71,70,27,10,59,58,98
94,30,92,42,34,94,48,54,74,84
44,3,58,70,60,50,22,56,61, 
 ,44,5,23,62, ,47,29,45,17
54,69,84,45,80,27,74,23,29,5
79,74,45,85,88,0, ,70,21,11
75,13,46,78,65,33,74,28, ,32
73,88,63,43,46, ,32,13,68,82
88,41,2,59,16,63,14,91, ,16
78,70,95,34,52,23,82,41,73,64
73,68, ,53,8,83,81,11,42,35
48,7,12,90,52,82,21,24,9,65
79,59,95,62,67, ,16,30,40,55
61,41,24,42,39,86,99,18,31,23
57,93,48,38,33,46,96,13,17,41
76,16,64,36,24,66,80,55,83, 
17,63,83,26,68,45,58,42,38,71
2,0,11,40, ,34,62,20,4,2
40,52,43,9,64,49,90,99, ,59
33,50,66,11,75,43,23,35,72,0
25,0, ,81,54,82,9,20,52,12
66, ,49,66,10,45,89,99,94,71
32,99, ,86,56,14,33,64,30,37
95,61,65,5,27,27,15,44,31,40
70,56,35, ,66,11,1,43,53, 
 ,4,37,10, ,28,25,30,23,98
9,26,85,17,52,27,37,33,73,44
76,28,41,97,46,24, ,50, ,59
28,13,40,91,84,56,51,2,36,38
9,30,40,84,55,0,55,38,65, 
50,26,47,82,96,65,35,61,91,53
18, ,1,18, ,83, ,33, ,13
5,42,21,33, ,95,50, ,54,76
77, , ,76,89,95,39,72,3,48
22,82,76, ,34,87,64,87,24,69
94,81,3,23,93,97,60,2, ,10
89,61,63,87,33,25,86,0,93,62
84,40,61,6,75,77,16,65, ,52
80, ,99,51,69,91,88, ,28,93
87,23,74,20,54,60,37,51,39,50
52,31, ,7,13,11,76,86,82,1
29,56,39,86,35,89,21,7,71, 
85,34,80, ,61,8,21,65,74,73
 ,9,33,52,93,91,83,13,23,61
55,66,8,84,78,59, ,69,67,23
48,78,65, ,83,64, ,20,1,40
23, , ,86,46,95,11,2,1,17
36,51,53,50,28,11,57, ,42,82
94,62, ,81,10,93,49, ,0,69
93,25,54,3,90,37,13,11,42,56
72,47,88,16,20,86,28,59,6,73
9,70,43,97,43,40,93, ,81,32
84,57,47,58, ,21,74,15,52,26
44,4,86,72,79,35,20, , ,2
77,54,38,29, ,82,99,57,37,56
14,14,95,72,72, ,50,85,68,34
 ,7,90,13,77,90, ,5,0,89
28,38,91,88,94,0,55,36,68,49
21,6, , ,50,67,54,78,16,81
45,62,5, , , ,92,3,8,14
92,14,93,34,32,6,8,47, , 
 ,91,33,10,48,29,32,45,9,51
60,95,47,96,44,32,73,55,69,28
84,70,52,75,42, ,2,20,16,87
61,7,43,55,1,79,5,90,89,98
48,76, ,96,10,29,75,93,41,29
 ,51,45,9,80, ,78,89,26,99
82,36,95,10,86,13, ,40, , 
 ,25,4,61,74,88,92,23,98,85
73,83,48, ,93,44,22,35,73,4
34, ,35,33,23, ,9,93,9,53
30,44,56,43,9,52,74,71,22,52
42,2,10,56,50,26,56,54,37,5
15, ,89,32,67,62,95,52,57,3
99,3,70,34,11,89,48, ,38,53
59,9,0,62,14,51,10, ,90,70
20,57,40,58,43,14, ,20,20,58
 ,72,19,4,59,20,19,12,51,81
14,59,16,49,90,76,38,67,12,41
66,2, ,14,54, ,63,69,11,93
4,30,56,28,26,95, ,61,15,34
8,98,51,21,91,67, ,51,91,52
 , ,60, ,74,79,36,20,1,97
99,27,25,42, ,26,54,47,57,14
 ,4,73,98,86,13,52,2,3,75
65,72,76,41,8,78,33,98,24,1
96,95,27,29,27,77,26,86,1,66
77,23,28,18,18, ,14, ,64,57
94,98,77,22,27,90,32,40,79,78
21,17,11,44,15,69,87,82,92,27
28, ,61,54,66,95,45,82,3,75
50,48,65,43,8,57,76,42,62,54
20, , ,42,96,11,24,50, ,15
66,97,2, ,77,28,65,69,33,52
39,21,21,12,19,87,2,6,34,8
99,52,19,50,84,27,52, ,73,87
15,32,27, ,44,62,12,89,26,86
60,80,95,38,6,58,49,84,9,4
50,7,28,27,4,31,85,54,44,51
26,2,92,49,37,57,21,49,61,3
90,31,46,57,78,42,18,79, ,29
68, ,55,35,54,82,62,93,49,80
31,14,62,17, ,49,57,56,73,63
16,60,23,67,83,97,38,4,18,29
82,33,95,69,51,47,93,42,42,34
16,15,89,66,58,69,73,81,93,38
83,12,94,94,64,61,62,35, ,1
 ,97,96,31, ,25,79,12,83,59
85,1,56,77, ,29,19,86,17,87
61,75,6,3,28,30,79,68,82,73
68,47,91,3, ,90,78,33,25,72
 ,66,73,53,41, ,14,59,0,7
50,51,75,59,98, ,70,96, ,69
63,23,2,53,54,10,88,79,1,70
64,45,39,49,36,59,30,0,21,96
8,38,67,37,72,30, ,76,16,41
40,52,91, ,24, , ,33,27, 
94,36,62,93,20,91,73,30,93,53
18,8,89, ,91,82, ,72,15,72
35, ,26,52,60,52,19,61, ,38
76, ,33,86,4,1,87,74,89,10
61,8,13,50,42, ,46,63,6,28
98,93, ,4,11,13,36,92,88,72
 ,15,95,9,3,52,8,76,89,6
19, ,41,90,81,39, ,20,55, 
65,35,26,90,44,66,99,72,83,37
46,53,73,5,28,74,94,76,78,98
60,76,33, ,17,97,8,45,89,99
46,7,15,17,96,34,44, ,3,44
50,60,14,88,66,8, , ,6,44
10,20,14,39,36,47,7,87,41,44
10,36,9,46,82,40,71,88, ,28
38,47,78, ,46,9,17,1,37,42
 ,25,68,46,8,31,32, , ,91
27,32,8, ,27,87,36,49,56,32
71, ,4,20,65,17,14,55,60,70
90,81, ,11,96,30,42,92,7,47
52,62,90,63,67,7,17,42,35,79
21,62,12, ,20,38, ,14,2,34
42,92, ,10,6,88,63,81,83,86
 ,6,76,73,97,96,41,34,89,44
5,31, ,52,65,93,74,57,7, 
98,2,57,33,77,90,65,50,61,49
7,3,60,16,42,42,70,35,88, 
66,11,58,38,68,4,89,80,50,64
57,7,80,33,40, , ,96,94,47
9,15,93,4,53,88,19,27,44, 
78,19,45,78, ,32,53,48, ,41
60,26,4,34,71,95,40,95,55,84
26,66,57,8,65,99,64, ,69,74
41,14,76,16,44,20,84,45, ,54
9,1,45, ,85,5,55,96,68,58
8,42,81,54,70,80,47,24,45,91
26,90,44,52,59,97,14,98,66,22
90,59,2,94,75,78,83,84,56,40
48,84,77,59, ,82,26,40,87,59
99,14,29,86,39,97,72,40,11, 
55,78,86,76,51,10,1,1, ,84
43,13,79,76,21,44,43,95,90, 
 ,10,52, , ,98,95,51,6,80
50,7,44, ,88,85,46,24,54,40
41,50,45,55,39,65,71,33,67,33
41, ,87,48,18,15, ,65,75,53
95,51,19,83,65,38,7,17,67, 
42,9,70,23,56,44,28,38,57,72
27,49,31,43,97,41,25,98,32,87
54, ,83,13,26,45, ,69,28,17
63,97, ,22,53,88, ,77, ,52
 ,66,34,30,44,59,1, , ,91
70,65,99,15,90,3,45,35, ,69
30,98,0,31,15,69,66,23,16,9
97,93,47,61,8,14,71,69, ,0
98,20,63,79,53,66,85,37,16,72
55,90, ,2,47, ,98,61,40,55
83,8,52,18,5,36,11,81,85,4
4,13, ,75,15, ,36,84,33,39
26,86,22,54,99,60,89,95,68,78
85,65,63,67,86,48,51,75, ,29
33,40,59,33,73,42,89,28,84,79
64,30,38,52, , ,92,52,70,38
75,7,75,39,8,82,5,74,24,1
27,59,33,52,23,8,3,16,12,83
79,8,13,20,96,14, ,73,55,96
8,67,91,24,95,54,59,24,34,64
3, ,26,59, ,44,23,54,60, 
84,70,72,23, ,68,17,99,19, 
28,18,89,16, ,8,85,85,53,74
73,50,94,75,89,79,23,55,13,33
79,56,24,66,92, ,66,68,3,83
26,76,1, ,18,58,68, , ,2
67,94,11,25,81,23, ,20,94,7
97, ,11,65,23,4,75,96,31,83
26,90, ,7,26,67,99,60,77, 
56,38,94,33, ,64,66,24,11,13
45,22,73,79,35,78,13,53,42,7
49,31,93,47,30,24,0,89,68,7
25, , ,33,12,38,9,92,4,97
90,11,4,62,85,63,35,79,26, 
39,64, ,52,40,37,7,65,44,30
64,38,8,17,28,1,83,18,90,94
26,68,60,53,4,11,99,98,24,96
59,7,87,85,96,8,12,57,11, 
 ,94,86,40,2,99,18,95,1,51
61,66, ,79,29,59,30,35,62,60
 ,26,30,6,70,9,94,70, ,42
88, ,47,23,49,86,4,10,80,75
66,94,67,45,50,81, ,54,23,7
17,33,55,6,47,60,12,29,73,33
68,94,95,43,16,65,1,29,65,42
82,48,8,82,96,95,35,25,37,49
19,88,14,76,54,93,21,31,20,12
30,83,97, ,34,47,96, ,16,96
 ,50,50,33,19,13,76,63,14,81
27,99, ,96,83,12,5,30,19,51
37,25,91,34,70,57, ,73,66,89
62,15,7,73,4,76,28,40,83, 
59,99,61,90,57,44,32,76,53,48
65,56,69,22,31,3,87,6,94,2
66,12,93,74,50,26, ,82,32, 
1,39,51,7,74,56, ,22,65,17
96, ,19,22,73,14, ,15,79,17
 ,76,29,58,55, ,77,3,65,92
31,29,89,92,98,25,78,91,82,18
78,14,3,29,27,25,97,10,87,92
 ,18,52,93,54, ,20,33,52,52
6,3,37,85, ,73,80,24,61,70
89, ,21,69,79,92,3,11,30,8
97,89,77,72,11,46,39,39,16,16
29,28,8,40,89,54,45,34,93,98
55,70,17,56,18,30,81,81,98, 
87,82,14,8,19, , ,70,94,98
22,22, ,71,21,66,74,7,77,58
 ,96,4,47,13, ,12,62,69,8
33,93, ,67,56,72, ,77,65,31
48,11,47,36,69,67, ,0,39,56
96,17,50,46,53, ,51,15,85,88
72,27,36,40,12,0,38, ,7,24
42,1,29,68,82,81, ,39, ,75
85,17,19,65, ,73,99,41,29,7
62,8,82,98,44,97,28,66,36,21
77,68,22,54, ,61,67,87,44, 
65,3,93,79,87,63,86,3,17,65
79,33,36,46,40,58,91,69,93,45
64, ,50,93, ,20,39,39,57,68
 , ,50,15,94,28,33,69,83,47
 ,52,72,39,63,29, ,33,90,47
26,90,30,28,21,58,44,21,83,85
8,85,80, ,71,9,28, ,83,91
82,24,82, ,3,36,0,57, ,5
95,49,77,27,95,11,23,0,34,16
86,22,31,93,91,9,66,86,86,73
 ,85,48,68,13,12,37,23,75,66
29,14,31,4,59,49,42,9,14,86
30,28,41,41,89,22,73,37,11,80
59,12,65,93,0,6, ,35,20,40
76,60, ,97,26,75,79,37,37,13
 ,14,88,90,43,11,49,31,83,8
79,92,97,24,64,2,9,8,61, 
4,33,59,19,5,77,51,14,92,63
6,83,0,10,61,21,19,53,76, 
82,27,96,18,14,99, ,90,69, 
79,41,10, ,65,88,34,24, ,28
86,12,8,96,1,44,55,80,12,4
56,9,0,23,11,56,99,0,79,82
72, ,28,53, ,44,85,95,99,42
75,74,52,0,82,49,61,91,50,87
6,5,33, ,32,28,72,30, ,4
88,85,51,60,80,85,86,0,83,93
66,99,62,53,18,72,44, ,96,5
84,25,3,54,1,88, ,78,77,53
7,88,77,37,28,28,26,94,47, 
42,21,85,9,54, ,84,80,38,6
81,17,3,54,23,9,44,78,8, 
64,35, ,93,67,12,8,8, ,12
57,92,20,3,28,51,64,94,89,93
 ,26, ,34,39,53,29, ,22,82
74,1,76, , ,79,81,11,24,80
72,95,85,62,9,67,57,18,96,44
87,31,92,93,80,72,5,85,14,87
33, ,91,35,93,94,17,39,10,78
62,99,58,1,82,36,83,24,89,25
89,90,38, ,49,70,74,76, ,43
30,42,32,58,1,16,30,47,11, 
3, , ,11,97,26,31,9,60,90
 ,47,83,16,68,35,49, ,85,56
83,84,33, ,42,88,64,55,63,75
 ,44,88, ,74,78,64,4,59,51
41,49,14,5,25, ,0,63,93,69
26,65,42,52,0,13,8,25,22,44
64, ,65,67,56,80,46,7,1, 
62,15,24, , ,62,88, ,52,3
83,28,90,81,67,31,37,31,95,10
 ,60, ,48,97,7,19,70,30,57
97,1,93,9,25,32,23,96,20,92
46,18,90,15,50,33,98,78,73,17
92,35,73,20,77, ,24,30, ,20
 ,71,57,78,97,66,88,77,1, 
33,5, ,17,38, ,41,33,40, 
60,15,62,43, ,21,48,99,28,93
 ,28,70,35,88,79,25,93, ,55
40,70,94, ,94,5,94,21,54,78
30, ,9,15,62,46,79,23,48,68
 , ,31,65,34, ,26,36,34,67
43,65,62, ,48,29,25,23,68,51
 ,85,95, ,31,24,37, ,53,2
77,64,11,9,86,77,98,89,33,97
17,47,3,79,69,73,64,30,0,85
87,28,74, ,7,68,20,78,38,76
24,69,21,1,7,82,29,22,20,87
43,59,90,61,93,25,95,88,2,15
31,4,43,76,68,92,19,76,90,39
 , ,0,60,88,78,74,1, ,45
47,74,1,30, ,40,1,26,45,48
16,70,41,5,23,87,23, ,34,91
51, ,95,86,33,49, ,65, ,61
 ,66, ,42,5,88,0,1,39,71
12,56, ,6,27,47, ,8,99,64
2,7,80,77,74,38, ,50, ,96
14,22, , ,19,47,91,61,82,85
78,45,79,99, ,3,31,53,20,28
60,25,0,41,20, ,83,43,41,13
54,44,80,46, ,87,40,75,26,4
71,78,8,94,9,52,71,94,81,11
98,85,45,5, ,10,7,19, ,87
82,70, ,41,40,17,17,75,22,61
20,19,74,65,86,81,91,9,23,61
56,41,16,90,31,21,86,82,69,55
57,95,14, ,38,37,12,43,33,76
91,93,15,25,3,32,30,54,83,55
15,25,9,14,29,14,20,64,43,11
62,6,13,72,20,19,20,64,13,73
70,64,96,25,19,86,81,74,54,92
 ,11,95,76,70, ,13,86,16,8
22,79,9,2,57,32,31,61,1,19
87,25, ,11,15,89,17,37,26,28
56, ,5,50,59, ,78,72,5,52
54,11, ,29,63,87,84,19,42,86
92,46,24,49,31,30,78,60,25, 
89,69,30,72,11,86,89,51,56,15
8,65,17,16,89, ,78,91,81,3
71,67,90,28,56, ,91,12,69,20
68,92,89,81, ,41, ,13,74,14
18,29,44,37,77,86,94,8,45,30
18,68,62,65,73,10,50,16,60, 
38,37,55,45,38,72,61,34,91,67
90,38,97, ,92,52,77,81,70,59
12, ,77,13,65,28,32,80,1,48
69,53,65,94,38,38,81,35,4,71
53,3,19, ,21,5,30,76,58, 
 ,82,77,89,68,22,21,70,95,41
12,40,85,10,14,6,8,60,21,3
98,7,18,41, ,83,47,33,32,75
18,0,53,31, , ,42,79,9,87
40,22,94,70,35,31,97,56,20,87
49,32,0,60, ,47,51,21,43,45
26,3,46,93,74,31,52,58,29,5
81,37,2,8,49,17,3,13,74,93
11,75,53,9,4,22, ,59,70,28
68,34,85,58, ,65,79,53,41,88
90,64,80,72,3,28,59,55,96,62
42,61,4,76,21,95,59,25,93,39
89,18,78,53,85,7,43, ,47,25
5,89,49,42,43,28, ,96, ,74
31,18,57,89,94,10,31,10,32,70
48,14,53,73,22,45,98,0,8,83
28,23,8,79, , ,14,62, ,16
93,95,74,41,50,46,80,69,73,82
8,0,37, ,66,37,56, ,98,86
79,37,78,76,92,77,56,97,44,99
2,2,18,78,10,57,2,16,13,29
41,80,92,54,13,1,15,57,73,50
1,74,2, ,16,12,24,2,11,76
93,49,44,66,26,28,4, ,7, 
91,58,77,24, ,35,81,54,33, 
