Col1,Col2,Col3,Col4,Col5,Col6,Col7,Col8,Col9,Col10
 ,4,59,85,73,54,44,9,50,6
38,54, ,99, ,15, , ,98,68
85,75,33,14,98,62,15,45,74,14
99,47, ,46,97,3,34,31,91,7
59,31,46,54,76,14,52,6,90,3
1, ,35,75,56,35,96,56,13,58
33,27,65,99,10,37, ,44,90,17
65,53,50,47,34,13,39,76,92,32
5,62,39,46,17,48,18,73,22, 
57,37,67, , ,55,31,83,44, 
51,85, ,33,16, ,85,47,15,45
41,3,65,73,65,91,45,87, ,85
63,0,87,36,74,41,52,0,16,66
46,54,2,86,9,99,75,62, ,98
 ,10, ,62, ,56,11,32,80,58
85,16,17,67,15,55,29,7,15,2
66,36,82,35,55,46,38,35,79,48
34,69,18,2,13,0,63,56,5,9
86,2, ,38,98, ,93,32,39,39
 ,52,84, ,21,57,81,87,23,92
28,41,2,46,98, ,37,70,74,21
76,42,90, ,57,81,75,23,80,52
61,12,87,19,14, ,99,7,55,51
56,28,60,30,18,30,18,56,69,86
10,45,13,52,51, ,7,44,48,44
0,56,20,1,7,73,9,99,48,72
 ,75,12,77,12,72,59,95,94,7
42,55,15,96,39,7,54,90,47,95
27, ,87,95,35,99,71,71,20,65
1,63,70,48,95,33,42,55,41,22
80,93,26,20,28,2,1,87,13,9
51,64,43,24,70,62,68,2,21,41
 ,44,10,67,24,92,55,98,79,75
87,26, ,82,85,62,54,71,82,1
6,57,61,38,72,87,43,63,99,21
50,11,56,39,64,4,46, ,7,49
28,6,49,29,15, ,0,38,30,95
34,10,31,1,65,93,86,91, ,7
 ,23,33,81,35,66,82,90,39,50
65,97,0,57,35,0,87,73,46,92
67,12,59,42,25,38,8,49, ,7
56,2,1, ,22,0,54,74,17,71
32,51,87,8,69,45,85,74,61,4
72,99,73,94,7,49,62,12,61,87
49,2,93,92,75,39,2,75,13,65
 ,15,98,73,77,36,43,9,63,69
62,58,68,85,10,9,92, ,90,66
18,76,3,36,10,50,84,86,85,80
94,39,29,17,5,59,43, ,47,86
92,77,93,8,79,69,87,48,35, 
55,14,41,50,5, ,33,87, ,80
55,84,38,35,41,80,78,71,49,51
5,32,89,71, ,52,60,89,60,43
24,85,69, ,62,62,69, ,2,60
24,65,66,98,34, ,77,62,48,38
89, ,52,8,84,73,71,6, ,72
71,98,67,93,44,70,9, ,48,97
34,67,27,5,77,6,51,39,3, 
33, , ,43,65,74,24,12,98,35
25,16,76,55,96,15,11,72,53,53
42,97,58, ,57,10,57,12, ,69
67,55,79,31,94,67,4,74,78,13
90,63,2,99,97,83,35,47,5,66
64,46,44,72, ,85,45,39,33,31
79,81,35,91,25, ,24,50,4,93
17,62,93,32,27,57,93,7,93,29
 ,0,77,12,40,41,25,81,83,51
2,66, , ,36,17,27,16,23,63
 ,4,83,67,3,57,38,81,33,65
46,75,90,26,60,82,62,38,9,19
93,92,42,36,84,34,64,41,48,73
88,5, ,43,52, ,66,91, ,34
11,18,45,78,91,3, ,12,62,98
 ,94,11,23, ,82, ,16,46,53
83,47,64,34,64,34,80,44,97,84
9,3,22,78,53,61,63, ,28,46
25, ,7,73,83, ,67,17,94, 
14,45,65, ,28, ,56,63,2,90
0,61,35,51,87, ,42,36,26,42
9,49,27,91,28,75,83,0,75,17
57, ,0,61,30,19,76,14,18,94
69,77,61,7,93,46,34,21,73,12
50,68,22, ,40, ,42,3,99,37
93,85,27,9,55,33,87,99,11, 
41,62,4,71,54,62,30,47,22,79
23,6,50,90,1,45, ,8,78,82
17,65,48,27,82,99,19,60,12,1
53,64,87,8,35,68,9,33,94,77
57,31,39,88, ,89,96,35,90,2
44,23,2,31,51,38,50,59,54,15
95,77,8,86,21,54,81,64,35,45
88,15,99,65,27,60,87,16,51,94
91,39,26,57,98,48,86,25,38,40
73, ,60,6,90,50,0,3,24,31
4,34,20,17,36,47,81,92,88,97
7, ,8,46,71,13, ,47,49,88
75,75,27,71,99,18,39,44,33,28
61,29,38,10,46,54,23,45,86,70
76,82,15,98,17,64,8,98,72,34
7,41,17,82, ,53,80,71,57, 
6,22, ,30,93,38,10,10, ,41
84,20, ,10,19, , ,81,83, 
55,11,86, ,89,17, ,15,15,64
88,47,61,20,11,22, ,77,73,88
 ,78,76,60,18,92,12,25,37,90
25, ,48,99,11,25,35,78,60,57
74, ,58,26,6,70,21,97,45,60
19,96, , ,98,40,21,29, ,88
63,7, ,3,39,9,8,55,2,48
32,35,1,66,12,19,67,21,34,44
 ,53,34, ,63,66,97,58,72,90
92,42,16,3,4,62,12,2, ,26
85,52,49,56,23,72,9,3,91,25
17,91,77,68,2,34,47,85,38,78
59, , ,26,90,41,47,80,25,18
6,89,9,28,33,37,28,63,65,79
6,71, ,52,5,11, ,33,58,25
38,52,70,72, ,37,13,29,65,13
76,28,17, ,6,64,90,89,79,24
94,89,70,47,48,17,7,94,53,17
43,91,85,76,42,17, ,6,27,1
38,49,39,99,39,53,82,92,20,92
 ,92,52,9, ,99,9,39,43,45
15,81,85, ,77,24,71,67,13,14
26,22,1, ,61,54,47,92, ,77
 ,55,66,44,74,90,23,21, ,56
97,78,84,48,77,91,70,11,99,88
93,66,20,10,16,53,97,15,17,36
41,50,61,55, ,43,74,5,62,72
1,51,35,30,0,53,35,46,43,2
 ,46,63, ,26,34, ,35,0,72
80,84,44,9,26,70,60,25,19,94
16,2,93,51,88, ,68,61,59,53
68,56,70,30,50,72,36, , ,11
2,46,83,42,58,87,88, ,44,92
 ,70, ,42,48,66,71, ,77,29
87,6,74,57,49,7,72,2,10,84
63, ,63,49,93,95,8,60,41,12
3,10,64,17,5, ,62,36,60,35
45,21, , ,59,30,31,16,45,88
48,44,86,77,93,75, , ,86,20
75, ,5,3,10,84,15,90,68,96
49,69,94,51,84,35,13, ,18,10
20,43,52,52, ,24,12,78,61,79
87,51,99,39,83, ,42,55,32,54
70,10,3,7,45,65,67,9,29,30
57,54, ,9,83,39,87,79,34,25
 ,5,66, ,75,44,94,7,35,25
92,61,78,63,67,21, ,29,3,72
71,63,31,28,79,32,27, ,60,36
77,20,96,28,42, ,60,4,17,68
42,81,72,15,69,94,13,13,95,41
94, ,55,63,78,47, ,94,16,16
25,68,79, ,93,13,36,40,63,63
74, , ,67,16,86,90,9,87,57
48,65,97,67,3,33,58,8,29,55
49,30, ,39,47,75,18,82, ,84
61,80,53,2,24,36,78,21, ,81
44,18,46,45,19,13,30,48, ,87
15,60,92,38,47,95,8,15, ,52
0,43,40,14,98,76,84,86,82, 
 ,73,91,49,85, ,38,88,94,50
17, ,86,93,6,8,5,84, ,76
73,34,80,2,83, ,33,87,33,89
 ,95,54,13,69,63,42,38,88,49
87,88,66,45,88,30,65,23, , 
57,30, ,73,63,46,0,69,26,0
72,69,70,57,8,6,34,77,11,14
0,58,98,33,55, ,28,76,44,77
70,48,88,94,46,58,44, ,44,9
43,11,93, ,13, ,91,58,20,33
70,1,36,58,5,73,81,79,66,78
85,81,81,22,16,55,34,0,81,25
61,0,15, ,81,14,37,55,5,36
12,62,26,98, , ,23,19,88,37
 ,19,13, ,37,72,45,49,2,56
 ,55,32, ,20,72,95,77,28, 
22, , ,29,17, ,75,48,71,87
11,48,33,40,29,22,16,80,75,2
 ,41,44,48,54, ,53,65, ,99
12,51,50,47,89,56,23,11,19,48
33,96,57,64,7,80,91,51,41,22
20,73,98,8,40,86,61,72,18,76
99,47, ,98,30,55,18,34,32,70
59,36,89,6, ,42,63,41,32,9
60,20,26, ,88, ,59,35,73,75
 ,83,18,93,8,93,14,98,79,49
77, ,52,57,84,57,22,43,51,45
19,6,64,56,44,36,53,99,71,94
87,15,86,62,69,50,57,46,22,8
79,45,19,39,0,46,86,97,21,10
67, ,25,26,40,55,8,51, ,95
10,13,84,18,72,42,31,44,35,38
 ,67,9,38,17,57,68, , ,38
44,84,62,15, ,27,74,90,33,87
68,26,7,95,34,0,64,30,83,64
9,64,57,62,84,0,0,78,50, 
84, ,31, ,61,74,72,68,95,22
16,34,13, ,40,74,39,75,12,92
67,76,72,95,2,59, ,72,32,74
25,72,80,91,28,7,65, ,92,14
17,36,69,48,34,31,60,5,52, 
66,65,80, ,87,62,11,19,56,50
46, ,77,99, , ,1,43,94,43
40,63,87,75,85,23,73,21,67,75
48,42,44, ,39,62,36,77,75,75
 ,98,3,94,30,24,27,5,23,56
88,5,87,80, ,23,11,62,56,71
64,5,61,76,1, ,43,39,18,42
15,22, , ,40,30,71,39,16,66
86,96,85,27,89,52,44,42,46,41
65,61,83,41,11,95,5,10, ,37
21,68,29,95,82,37,26,31,94,4
43,90,18,51,14,26,73,89,31,98
46,83,46,35,47,35,53,31,8,83
72,59, ,48,37,45,79,35,28,87
98,4,82,20,38,37, ,47,21,69
 ,2, ,82,78, ,29,92,51,16
 ,37,65,26,17,48,28,6,21,62
16,39,70,34, ,31, ,58,36, 
62,10,0,65,56,40,47,94, ,35
46,55,0,7,22,83,6,26,35,9
 ,94,9,40,30,38,71,44,9,37
36,51,87, ,31,54, ,86,73,78
98,39,96,46,41,55,24,60, ,48
23,84,21,64,35,36,58,88,42,43
40,39,23,79,76,62, ,47,29,41
44,23,59,83,10,99,22,33,22,22
40,83,57,17,40,74,60,79,66,76
46, ,69,3,96,33,8,1,41,66
 ,25,58, ,38,66,82,48,14, 
 ,29,86,47,46,44,82,17,36,14
21,28,54,31,70,20,64, ,51,80
58, ,47,3,68,85,62,35, ,90
25,73,14,36,9,75,34,19,82,29
1,32,32,19,32,27,3,30,77,81
54,76,92,15,28,21,14, ,47,33
 ,43,83,99,65,80,64, , ,24
37,71,85,95,46,47,43,62,18,35
 ,1,40,60, ,0,51,41,3,15
 ,61,75,52,62,13,75,68,27,25
85, ,86,26, ,30,68, ,30,58
92,92,67,7,70,27,9, ,89,52
30,73,36,90,72,78,21,95,99, 
99,45,47, ,13,46,64,46,36,79
2,56,54, , ,32, , ,11,39
61, ,74,26,4,87,39,21,72,23
27, ,77,77,27,37,27,61,72,33
5,1,75,70,44,65,71,63,1,72
30,94,7,64, ,98,63,95,9,82
12,17,97,74,86,19,46, ,4,66
17,67,87,7,11,80,88,80, , 
74, ,91,66, ,76,35,11,66,65
80,52,49,54,39,38,0,95,4,18
65, ,1,96,3,20,55, ,47,41
81,35,25,33,87,88,81,1,55,63
41, ,98,25,42,48,50,79,55, 
76,42,9,18,90,49, ,91, ,89
42,30,45,61,53,30,36,71,72,1
92,65, ,51,38, ,27,20,21,31
40,15,53,78,29,7,41, ,7,69
75,26,35,19,59,24,25,57,62,74
38, ,69,94,73, ,32,71,12,96
0,17,97,33,39,63,84, ,79,4
64,11,10,98,36,65,5,86,19,64
68,38,45,21,11,99,3,3,34,83
7,40,70,43,56,64,68,8,42,37
54,29,47,72,34, ,41,95,75,97
79,29,72,13, ,42,29,60,55,91
90,83,66,40,63,18,42,58,94,60
66,3,99,54,72,83,70,7,54, 
18,76,52,5,94,60,62, , ,63
12,14,1,29,84,23,25,41, ,94
93, ,90,70,17,11,90,99,82, 
11,67,92,3,40,22,7,28, ,83
59,21,81, ,81,77,1,52,66,68
79,76,44,18,87,56,84,82,39,51
13,3,18,84,1, ,80,32,6,0
3,35,10, ,66,43,53,47,72,12
51,9,93,38,77,77,58, ,23,85
 , ,14,71,46, ,11,0,53,69
81,23,63,14,3,45,92,96, ,95
2,9,53,46,3, ,50,94,96,74
78,18,95,40,22,86, ,28,19,64
97,22,17,77,57,65,12,87,39,77
21,17,21,40,27,6,71,7,90,80
18,17, ,5,29,45,26,78,15,92
51,62,68,83,82,38,86,48,74,86
58,64,26, ,41,30,18,59,96,78
34,92,32,13,51,37,25,20,96,48
30,35,6,44,46,57,68,46,27, 
79,89,53, ,64,19, ,50,28,97
43,70,57,33,98,34,86,86,49,34
3,24,83,7,74,35,5, ,62,17
57,5,38,2,68,48,46,97, ,72
33,74,64,75,42,65,92, ,8, 
11,7,18,0, ,63,50,11,8,61
56,30,74,83,62,49,3,8,37,57
67, , ,55,16,64,51,87, ,62
94,89, ,91,23,46,88,55,25,75
11,44,69,96,79,18,2,96,77,77
86,61,28,32,44,35,98,32, ,28
55,42,39,57,92,5,32,55,58,39
16,48,45,5,4,37,70,21,95,37
24,81,73,64,8, ,25,93,97,4
26,48,8,7,23, ,11,0,66,30
6,34, , ,46,83,67,94,41,14
87,93,90,84, ,51,29,71,17,33
69,86,64,32,21,85, ,18,72,91
99,8,19,35, ,58, ,28,96,82
98,98,37,9, ,82,67,65,48,78
64,46,87,52,53,87,17,29, ,20
35,20,64,66,8,1, ,67,84,51
60,55,35,88,99,85,1,58,46,68
27,71,24,69,93,45,25,1,72, 
 ,56, ,57,68,40,29,14,81,18
 ,27,78,67,72,65,58,17,4, 
 ,95,39,62,96,31,74, ,1,23
33,46,93,61,8,89,49,32, , 
46,11,9, ,62,78,65,61,98,86
26,99,61,52, ,36, ,82,94,65
62,33,55,92,91,82,82,49,11,17
61,0,68,94, ,60,30,88, , 
63,79,43,37,6,62,36,78,27,90
12,79,8, ,97,4,44,64, ,21
60,57,45,50,15,42, ,55,68,67
89,58,50,59,4,36,28,0, ,93
35, ,77, , ,74,61,14,7,44
77,72,72,24,74,52,18,19,34,42
31,40,58,44,28,22,93,88,5,66
37,65,74,82, ,25,13,52,99,50
36,88,32,30,89,64,80,35,58,18
3,80,85,24,40,50,14,19,23,45
93,83,94,9,39,20,71,60,33, 
74, ,51,32,22,21,68,79,88,69
 ,9,47,97,12, ,97,57, ,8
21, ,77,22,15,96,75,1,75,50
24,40,82,74,94,47,86,80,27,8
5,46,71,83,74,75,33,76,53,55
15,74,29, ,57,73,64,45,50, 
98,62,65,90,12,93,91,70,10,22
57,49,45,1,78, ,77,80,27,41
88,63,76,26,82,65,83,6,91,42
13,0,99,42,58,96,68,3,31, 
14,54,40,78,93,23,26,76,60,59
 ,43,63, ,66,75,46,54,61,2
 ,96,0,80,48,21,57,21,92, 
36,69,48,1,17, ,20,74,56,88
35,34,43,65,92,49,93,74,50,6
8,51,72,45,0, ,36,99,14,57
83,28,8,62,80,20,61,85, ,11
 ,12, ,48,57,56,99,33,64, 
95,36, ,56,99,95,10,24, ,94
66,18,92,6,1,93,43,6,64,36
43,68,93,57,93,57,88,68,43,10
96,67, ,74,55,56,62,98,34,52
67,87,92,96,6,84, ,87,8,92
 ,11,64, ,62,60,19,3,78,17
28,48, ,0,63,78,11, , ,92
95, ,63,41, ,45,48,25,6,39
92,77,58,98,62,93,19, ,24,51
36,12,69,69,96,98,78, ,34,37
67,10,55,49,55,80, ,1,84,23
29,41,24,66, ,63,88,44, ,99
41,84,8,84, ,68,64,10,64,9
5,39,59,99,27,3, ,31,76,46
50,29,51,41,17,44,85,42,20,53
97,27,76,94,0,13,28,82,96,15
3,16,20, ,40,96,26,92,17,74
52,84,44,85,24, ,38,99,2,13
 ,42,25,82,49, , ,71,39,24
83, ,7, ,46,47,34,15,27,21
26,70,5,99,60,32,23,93,23, 
 ,44,71,93,58,44,74,85,47, 
47,43,99,9, ,41,34, ,78,80
41,15,11,37,80,30,66,38,63,38
52,13,94,0,81,29,47,85,40,41
 , , ,71,31,11,19,21,98,73
12,14,75,39,23,61,39,51,76,59
4,76,55,3,9,87,22,14,40,19
52,10,65,2,84,49, ,25, ,23
43,92,55,34,13,25,38,15,69,10
22,33, , ,97, ,20,97,6,9
63,35,4,75,84,51,34,87,57,15
56,78,26,31,5,54,19,6,59,6
6,9,82, , ,56,63,99,90,18
58,62,92,2,6,81, ,87,15,53
1,68,57, ,99,14,95,41,86,39
32,51,59,1,72,84, ,78,21,35
34,24,3, ,61, ,1,59,24,7
74,54,22,39,92, ,27,70,94, 
91,0,42,48,49,75,54,94,56,47
17,56,67,24,21,42,63,89,45,8
10,51,34,74, ,21,80,43,29,58
91,74,69,94,63,84,43,9,2,82
 ,4,97,22,95,90,84,2,65,85
83,25,60,50,95,51,22,67, ,90
 ,83,43,38,58,66,45,61, ,21
43,59,41,71,15,18,43, ,84, 
23,17,92,72,22,35,7,34,27,15
74,89,37,28,17,86,33,68,64,69
83,30,84,58,41,10,5,9, ,37
50, ,91,60,6,99,11,81,74,6
78, ,88,13,73, ,11,72,86, 
47,43,22,83,1,81,31,46,22,43
23,93,28,17,8,23,3, ,26,11
87, ,55,29,47,36,87,8,5,2
23,3,67,13,33,7,86,81,11,43
 , ,49,40,30,95,68,44,65,79
7,78,80,57,7,72,27, ,77,71
14,30,86,92,14,38,11, ,25,37
93,52,95, ,27,83,92,16,45,71
61, , ,79,51,78,87,75,14,28
40,51,54,21, ,66,37,36,46,2
87,78,41,45,54,2,26,0,12,70
11,58,42,72,30,88, ,66,71, 
45,19,10,6,95,56,2,4,16,55
 ,86,23,94,92,96,10,45,68,64
 ,83,53,4,46,3,10,89,61,68
 , ,48,44,58,74,67,36,91, 
96,82, ,85,90,1,70,3, ,51
49,29,32,19,16,79,5,54,92, 
19,50,47,92,78,2,47,78,93,18
74,60,93, ,82,40,49, ,70,27
36,61, ,8,33,92,26,66,34,9
82,0,48,59,20,82,80,45,43,18
 ,11,89,36,19,13,65,90,53, 
8, ,91,73,90,24,11,7,71,7
0,91,17,18,45,49,80,86,55,51
51,90,78,86,94, ,94,49,39, 
47,98,45, ,31,62,2,43,99,56
92,91,65,8,95,22,94,21,19,99
50,42,69,31,92,66,95,71,45,76
27,63,72, ,92,13,34,86, ,72
13,6,49,38,63,1, ,28,88,10
64,57,46,52,79,4, ,69,90,6
41,13,9,71,27, , ,87,58,5
17,29,43,24,30,31,44,7,15, 
87,24, ,25,80,62,33,24,93,89
80,32,57,85, ,0, ,88,56,64
 ,44,57,99,54,30,51,2, , 
29,0,93, ,26,19,88,65,28,40
30,13,8,44,39,38,44,54,90,14
46,99,16,17,96,3,35,19,52,0
79,46,36,63,57,44,10,37,9, 
5,75,49,52,44,94,95,83,70,83
41,41,72,83,94,71,52,32,39,96
1,20, ,4,95,1,30,34,34,59
14,6,51,46,92,49,32,97,65,47
89,53,11,95,7,81,53,35,40,58
13,9,48,76, ,23,97,28,83,13
24,11,22,82,39,84,78,80,41,1
95,30,97,11,75,11,93,46,21,42
 ,27,73,13,61,99,96,46,21,1
 , ,13,20,28,57,78, ,5,25
63, ,64,3,47,49,55,70,76,19
20,33,6,96,17,84,11,30,31,35
83,47,36,76,2,10,44,2,54,9
46,15,1,32,78,10,53,1,76,2
74,3,55,68, ,77,50,98,72,41
22,15,62,86,50,54,39, ,57,38
33,4,93, ,2,58,53,52,65,43
 ,93,21,56,57,12,41, ,46,33
 ,35, ,78,15, ,81,36,13,50
54,24,22,8,82, ,44,31, ,2
95,71,19,72, ,86,36,39,45,65
59,64,38,88,29,72,99,56,18,98
94,58,6,74,50,34,68,17,6, 
35,50,9, ,35,85,41,18,10,99
77,24,60,9,0,83,51,29,3,49
47,73,15,89,17,9,38,6,26,76
31, ,83,35,58,6,62, ,51, 
41,81,91,69,82,52,45,30,85,60
70,35,16,18,49,52, ,33,49,90
92,27,3,21,91,69,5,46,4,1
 ,77,84,79,84,95,82,87,58,94
84, ,96,25,18,87,22,97,65,46
18,66,18,65,79,86, , ,84,53
82,39,92,51, ,17,76,41, ,20
77, ,56,9,86,88,79, ,51,79
99,34,49,5, ,17,20,70,71, 
80,36,21,86,72,57, ,56,16,32
 ,70,9,96, ,2,63,10,88,16
4,23,93,24,58,35,16,61,36,89
60,23,43,19,51,83,72,97,81, 
40,51,80,92, ,18,8,55,3,66
30, ,14,31, , ,3, ,43,63
37,67,56,74,65,97,28,92,81,73
82,24,97,91,73,15,96,22,69,17
26,5,78,13,49,13,81,11,55,20
56,39,20, ,90,23,84,30,17,52
77,91,21,20, ,23,13,58,33,15
69,62,58,25,18,50,32,86,11, 
13,85,13,94,98,81,42,99,14,62
18,62,49,1,64,54,17,13,6,97
80,42,34,60,42,60,40,76,75,81
95,17,76,44,38,87, ,30, ,72
4,26, ,66,53,62,38,26,19,50
84,87,20,47,49,22,7,78,14,59
2,99, ,25,43,65,51,80,18, 
69,29,89,29,9,13,12, ,11,14
71,3,50,35,32,18,22,88,46,44
34,28,2,94,0,51,66,9,9,47
97,1,23, ,69,80,49,11, ,55
86,56, ,22,38,2,86,79,46,76
36,51,29, , ,54,96,45,58,82
74,20,2,21,60,83,4,83,36,56
53,82, ,27,70,86,84, ,62,79
93,51,77,96,11, ,67,27,37, 
65,61,68,60,85,86,6,4, , 
14,44,84,93,46,78, ,43,23,75
80,21,38,9,91,74,81,18,12,0
83,31,33, ,56,89,74,15,78,86
93,71,35,86,10,43,7,94,49,28
63,99,58, , ,16,33,55,77,3
33,88,77,93,10,41,49,57,43,63
52,60,89,91,6,32,9,18, ,11
28,0,4,25,50,16,93,70,86,70
 ,65,34,7,62,64, ,19,20,29
77,85,89,90,58,47,30,95,75,23
33,92,0,78,35,66,87,7,30,37
74, ,4, ,21,85, ,19,19, 
31,15,60,80,33,25,85,54,47,64
88,72, ,0,26,67,52,37,81,99
53,55,72,72,64,96,34,9,15,0
31,62,88,2, , ,99,89,89,72
93,8,74,73,50,95, ,26,91, 
 ,12,10, ,82, ,72,6,59,42
 ,85,4,11,87,25,33,16, ,95
61,16,8,30,23, ,66,79,62,88
83,15,83,45,72,95,54,24,78,50
36, , ,80, ,42,42, ,17, 
1,56,52,95,3,83,43,74,32, 
35,27, ,46,55,49,60,67,51,66
80,12,94,60,94,84, ,80,19,61
74,0,70,29,3,55,30,63,20,55
15,74,78,18, ,80,48, ,10,1
50,90,56, ,19,52,70,55,17,98
77, ,57,94,94,10,45,2,66,56
78,50,42,73,10,60,9,29,1,16
28,93,88,10,54,54,38,51,98, 
9,2,67,21,61,51, ,78, ,67
58,1,77,62,85,80,85,68,82,47
70,49,67,0,72,66,90,55,3,50
60,99, ,67,4,80, ,89,95,81
75,63,84,11,22,57,3,4,64,70
 ,74,39,68,44,79,1,3,17,55
81,14,73,58,97, ,95,21,54,42
14,30,68,57,80,67,97,51,10, 
86,94,76,54,63,92,38,45,28,50
89,8,64,79,56,25,45,75,29,72
54,7,26, ,55,37, ,4,78,51
83,21,49,28,89,54,51, ,58,54
90, ,27,24, ,3,62,83,82,18
 ,43,80,0,8,90,81,2,74,97
 ,8,61, ,45,45,58,61,32,1
72,60,21, ,23,39,30,15,40,9
22,48,8,22,75,12,37,68,43,64
44,20,42,14,12,86,74,96,78, 
54,5,20,30,70, ,37,88,60,93
13,99,41,36,56,57,68, ,30,83
81, ,66, , ,49,86,23,49,0
96,28,51, , ,25,50,40,68,14
86,90,50, ,73,29,77,92,47,66
46,58,37,45,13,63,27,38,15,43
92,86, ,78,40,50,70, , ,74
20,91,86,87,78,68, ,57,68,56
22,2,91,17,8, ,86,26,73,17
65,13,89,91,76,32,58,39,65,22
24,97,27,88,37,62,2,36,83,68
63,98,74,27, ,49,78,30,91,77
91,55,86,30,15, ,75,48,44,12
 ,65,94,85,33, ,11,70,26,82
95,73,8,76,23,79,93,1,35,0
79,39,49,86,74,33,29,23,56,95
21, ,14,16,52, ,12,7,31,61
32,86,5,74, ,30,50,49,25,42
93, ,23,44,59,87,93,57,87,96
91,92,1,69,28,70,27,74, ,18
32,69,88,12,77,65,67,31,17,57
63,15,19,7,52,51,20,40,11,78
28,28,59,82,94,21,30,90,17,19
24,56,92,54,48, ,77,21,35,55
74,34,26,23,88,95,46,15,60,46
60, ,37,78,91,65,33,38,86,89
 ,10,58,26,49,84,51,76,83,86
24,59,79,66,7,34,75,29,3,7
42,48,37,2,57,15,34,9,95,59
53,73,40,62,59,95,62, ,0,98
 ,87,7,11,35,92,9,89,75,86
73,7,48,12,70, ,91,29,14,38
87,23,55, ,38,2,82, ,90,20
 ,64,39,22,36,61,88,75,16,89
30, ,33,14, ,4,46,11,96,18
96,68,43,49,91,76,52,8,40,97
88, ,34,15,64,64,62,51,62,69
0,58,87, ,71,53,57,71,76,75
 ,41,87,6,23, ,92,48, ,29
75,87,72,39,27,91,76, ,17,58
8,44,44,28,66,22,14,69,15,37
54,21,14,92,37,53,47,22, ,51
1,8,4,53,65,39,34,17,90,48
90,76, ,74,39,11,11,32,6,48
49,47,62,63,14,66,7,14,12,3
98,76,15,4,92,29,81,87,0, 
15,30,75,67,8,22,55, ,64,45
74,22, ,4,68, ,19,97,42,63
18,47,5,30,43,95,64,27,74,91
 ,40,96,35,94,48,5,80,37,10
30,76,70,47,21,48,32,16,41, 
36,62,43,50,31,35,68,88,12,35
56,18,23, ,52,2, , , ,54
22,9,43,65,86,0,88,68,27,79
94,3,33,28,98,60,88,76,14, 
0,44,84,66,7,10,47,61,74,19
30,8,91,28,92,66,66,91,90,81
11,56,32,50,49,55,72,31,42,87
30, ,96,20,55, ,53,21, ,54
0, ,70,56,81,6,47,59,47,74
8,67,52, ,73, ,28,27,36,6
 ,87,47,27,70,89,79,67,68, 
89,27,59,80,44,84,8,38,72,17
20, ,79,5, ,74,57,34,85,40
81,81,36,91,80,24,78, ,82,21
71,62,83,9,11,8,85,58,30,43
29,29,86,46,98,57,94,44,46, 
58,54,42,94,79,38,73,14,33,46
87,60,9, ,87,55,86,87,56,17
14,89,35,13,69,82, ,97,47,14
95,5,29,15,75,70,64,16,67,77
21, ,94,82,17,42,85,73,15,28
68,38,44,10,37, ,40,67,78,7
55,49,84,96,50,27,57,57,51,62
 ,25,5,13,89,38,6,45, ,80
20,14,50, , ,24,36, ,1,13
22,38, ,76,84,53, ,33,56,54
15,59,50,60,33,50,69,73,85, 
93, ,46,34,90, ,45, , ,56
23,45,55,11,76,75,70,67,64,10
0,6,37,87,24,85,66,8,38,24
4,99,27, ,92,49,33,14,78,12
90,62,22,46,32,68,69,47,96,82
 ,31,80,11,50,18,69,90,97,53
17,11,88,12,76,15,73,62,19,59
52,97,51, ,49,83,90,2,91,68
58,39, ,86,22,60,75,58,35,60
59,48,22,53,42,46, , , ,18
93,32,64, ,77,46, , ,78,39
94,78,41,84,87,29,96,87,72,65
60,59,56,14,86,61,17,28, ,12
48,76,88,29,89,55,77,35,54, 
88,53,46,89,29,87,98,51, , 
70,57, ,33,11,49,48,54,2,60
94,3,23,43,30,70,54,56,40,6
58,16,4,20,76,81,16,15,63,41
42, ,97,50,79,45,98,47,5,26
95,95,24,82,44,5,83,32,56, 
35,65,21,13, ,32,86,61,93,61
48,16, ,0,77,27,2,83,29,34
31, ,85,2,74,31,71,41,34,88
63,32,72,7,25,74,44, ,29, 
76,40,85,88,99,13,27,57,0,56
70,20,49,27,95, ,71,77,37,67
89,78,18,35,55,35,35,84,65,7
45,94,62,96,61,64,55,28,98,52
28,18,3,44,53,26,61,15,93,23
76,6,31,4,98,83,44, ,48,34
57,43,48, ,72,83,13,84,91,54
45,53,78,30,46, , ,92,7,39
 ,11,4,44, , ,55,17,55,6
48,15,51,22,43,22, ,95,63,17
70,65, , ,51,30,95,70,31,51
10,26,89,75,32,10,11,30,15,51
56,88,98,53,47, ,58,39,60,56
90,55,7,69,51,36,93,7,17,99
14,60,75,54,57,80,7,87,72,99
93, ,87,50,72,33,32,79,13,59
37,30,78,72, ,28,63,29,9,57
56,76,7,55,28,71,72,7,20,29
13,7,80,83,21,33,15,53,25, 
53,6,16,38,69,2, ,60,2,28
31,25,27,75,64,89,54,5,49,23
23,25,62,99, ,28,57,75,5,98
81, ,81,9,38,41, ,65,7,60
71,19,74,77,0,67,70,98,31, 
18,15,53, ,52,97,97,38,68,94
64,30,94,81,47,45,31,18,91,16
20,57,83,34,9,99,24,6,30,12
1,81,95,24,15,30,54,54,83,90
18,67,19,61,61, ,62,9,27,19
25,44,14, ,52,4, ,22,75,51
27,11,29, ,38,60,88,72,19,62
49,65,58,77,49,42,69,10,74,4
 ,65, ,40,90, ,53,17,75,27
49,99,61,62,8,80,37,46,53,44
79,54,13,1,44,38,47,86,36, 
45,95,19,85,42, ,28,70,85,55
